"","id","date","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","price-model2","price-model3"
"400",5101404170,"20141113T000000",1,0.75,680,9600,"1","0","0",3,5,680,0,1947,0,98115,47.6964,-122.306,1580,6624,223257,162754.791419004
"401",629810350,"20140521T000000",4,2.75,3488,9614,"2","0","0",3,10,3488,0,1998,0,98074,47.6055,-122.013,3600,10891,876109,442413.39200892
"402",5466400550,"20141113T000000",3,1.75,1260,6223,"1","0","0",3,7,820,440,1983,0,98042,47.3574,-122.158,1260,6553,299083,162754.791419004
"403",8568000070,"20140905T000000",4,2.5,2840,18001,"2","0","0",3,9,2840,0,1994,0,98019,47.7359,-121.962,2500,18001,679417,442413.39200892
"404",3915500045,"20141114T000000",3,1,1010,8581,"1","0","0",4,6,1010,0,1920,0,98002,47.3043,-122.216,1060,10354,209959,162754.791419004
"405",8700120520,"20150127T000000",3,2.5,1650,6000,"2","0","0",3,7,1650,0,1990,0,98030,47.36,-122.194,1750,6000,395132,162754.791419004
"406",1426049083,"20141022T000000",3,2.5,2760,11287,"2","0","3",3,10,2000,760,1991,0,98028,47.739,-122.264,2760,13719,876157,442413.39200892
"407",5651500140,"20140617T000000",3,2,1380,7476,"1","0","0",3,7,1380,0,1989,0,98001,47.3336,-122.272,1600,7227,338711,162754.791419004
"408",3626500045,"20140626T000000",3,2.5,1980,13964,"1","0","0",5,7,1980,0,1959,0,98040,47.571,-122.227,2040,13964,521211,162754.791419004
"409",2767600400,"20141118T000000",3,2.25,2190,2416,"3","0","0",3,8,2190,0,2014,0,98117,47.6758,-122.38,1510,3615,659420,442413.39200892
"410",5347200160,"20140512T000000",1,1,810,2451,"1","0","0",5,7,810,0,1941,0,98126,47.5188,-122.376,980,1198,268856,162754.791419004
"411",2461900510,"20140926T000000",4,1,1010,6000,"1","0","0",3,6,750,260,1925,0,98136,47.5518,-122.383,1450,6000,153486,162754.791419004
"412",513000550,"20140922T000000",3,2,2520,5980,"1","0","0",3,8,1790,730,1957,0,98116,47.5767,-122.383,1590,5750,670787,442413.39200892
"413",3395040550,"20150429T000000",3,2.5,1530,2890,"2","0","0",3,7,1530,0,2001,0,98108,47.5434,-122.293,1540,2890,361368,162754.791419004
"414",898000200,"20150402T000000",3,1,1200,7727,"1","0","0",4,7,1200,0,1959,0,98022,47.2021,-121.999,1300,7718,265525,162754.791419004
"415",1118001370,"20150102T000000",3,2.75,2340,8828,"1","0","0",4,9,2340,0,1954,0,98112,47.632,-122.289,3480,8526,632963,442413.39200892
"416",2155500030,"20150428T000000",4,1.75,1720,9600,"1","0","0",4,8,1720,0,1969,0,98059,47.4764,-122.155,1660,10720,374215,162754.791419004
"417",5727500102,"20150426T000000",3,1,1280,6967,"1.5","0","0",3,7,1280,0,1949,0,98155,47.7512,-122.329,1280,7245,369719,162754.791419004
"418",5104510370,"20141014T000000",3,2.5,1690,4988,"2","0","0",3,7,1690,0,2002,0,98038,47.3561,-122.015,1830,4733,407134,162754.791419004
"419",1895450200,"20150415T000000",4,2.5,2190,7294,"2","0","0",3,8,2190,0,2003,0,98023,47.2923,-122.357,2240,7379,494288,442413.39200892
"420",8651430370,"20150425T000000",3,1,1240,5200,"1","0","0",3,6,1240,0,1969,0,98042,47.3701,-122.079,870,5200,278078,162754.791419004
"421",461003251,"20140801T000000",3,2.25,1130,1221,"2","0","0",3,8,1030,100,2004,0,98117,47.6799,-122.375,1300,5000,240463,162754.791419004
"422",8691350200,"20150417T000000",4,2.5,3840,12151,"2","0","0",3,10,3840,0,1998,0,98075,47.5953,-121.986,3560,11044,972365,442413.39200892
"423",7452500045,"20140805T000000",2,1,870,5000,"1","0","0",3,6,870,0,1949,0,98126,47.5186,-122.375,820,5000,227963,162754.791419004
"424",2489200070,"20140720T000000",6,3.5,2410,6000,"2","0","4",3,9,2220,190,1916,1990,98136,47.54,-122.382,1980,6000,823632,442413.39200892
"425",425069104,"20141215T000000",3,2.5,2410,46609,"2","0","0",3,9,2410,0,1989,0,98053,47.6789,-122.048,3370,40072,601353,442413.39200892
"426",2239800070,"20140627T000000",4,2.25,2300,7700,"1","0","0",3,7,1380,920,1959,0,98125,47.7137,-122.322,2010,8820,553954,442413.39200892
"427",5317100570,"20141215T000000",3,2.5,2070,4944,"2","0","0",3,9,2070,0,1930,0,98112,47.6256,-122.284,3300,6179,517660,442413.39200892
"428",4139420070,"20140910T000000",5,3.25,5180,19606,"1","0","0",3,11,2610,2570,1993,0,98006,47.555,-122.114,4050,15296,1350501,1202604.28416478
"429",629400340,"20141222T000000",4,2.75,3430,13907,"2","0","0",3,11,3430,0,1995,0,98075,47.5879,-121.993,3250,13851,857677,442413.39200892
"430",8701600510,"20150414T000000",2,1.5,1850,4945,"1.5","0","2",4,7,1850,0,1907,1969,98126,47.5742,-122.379,1850,4950,712499,442413.39200892
"431",3225069239,"20140707T000000",4,3,3040,36246,"1.5","0","0",3,9,2680,360,1923,2014,98074,47.6093,-122.07,3520,13178,854968,442413.39200892
"432",7695500240,"20140514T000000",3,2.25,2120,15003,"2","0","0",3,7,2120,0,1984,0,98059,47.4745,-122.12,2070,15203,523348,442413.39200892
"433",2600100370,"20150211T000000",4,2,2790,8793,"1","0","0",4,8,1640,1150,1977,0,98006,47.5509,-122.16,2400,9286,690869,442413.39200892
"434",9551202025,"20140625T000000",2,1,1740,5719,"1","0","0",3,8,1740,0,1955,0,98103,47.6729,-122.335,1980,5000,480711,162754.791419004
"435",4345000510,"20150428T000000",3,2.5,1800,8518,"2","0","0",3,7,1800,0,1996,0,98030,47.3643,-122.185,1770,7570,437837,162754.791419004
"436",2483200060,"20140612T000000",3,2,2460,6600,"1","0","2",4,8,1370,1090,1952,0,98136,47.5215,-122.383,2150,6600,761602,442413.39200892
"437",5249804510,"20140716T000000",3,2,1410,4800,"1.5","0","0",4,8,1410,0,1927,0,98118,47.5597,-122.267,1820,7200,429064,162754.791419004
"438",8146100370,"20140904T000000",4,1.75,2100,7960,"1","0","0",3,8,1340,760,1955,0,98004,47.6079,-122.195,2060,7960,485322,162754.791419004
"439",2095800520,"20150424T000000",3,2.5,2250,7752,"2","0","0",4,8,2250,0,1988,0,98011,47.7489,-122.185,2080,7033,568984,442413.39200892
"440",5422420140,"20140611T000000",3,2.5,1860,6607,"2","0","0",3,7,1860,0,1989,0,98023,47.2891,-122.351,1760,6766,455983,162754.791419004
"441",7234601162,"20140915T000000",3,3.5,1460,1021,"2","0","0",3,8,1150,310,2006,0,98122,47.6169,-122.309,1460,1245,362440,162754.791419004
"442",1320069271,"20140612T000000",3,2,2080,11375,"1","0","0",3,8,2080,0,2002,0,98022,47.214,-121.993,1080,12899,540862,442413.39200892
"443",7443000640,"20140912T000000",3,1.75,1400,2003,"1","0","0",4,8,700,700,1908,2006,98119,47.6508,-122.368,1370,1281,341335,162754.791419004
"444",6448600060,"20150226T000000",5,2.5,2450,20805,"2","0","0",4,9,2450,0,1963,0,98004,47.6275,-122.227,3020,20324,507563,442413.39200892
"445",4058802105,"20140904T000000",3,1,1450,6776,"1","0","0",3,7,1450,0,1952,0,98178,47.5056,-122.244,1680,7200,338575,162754.791419004
"446",7212660640,"20150326T000000",4,2.5,2400,7270,"2","0","0",3,8,2400,0,1993,0,98003,47.2697,-122.312,2150,6584,555368,442413.39200892
"447",5149300400,"20150206T000000",4,2.25,2270,12000,"1","0","0",4,7,1290,980,1976,0,98023,47.3287,-122.353,2030,23980,543663,442413.39200892
"448",1843100520,"20140725T000000",4,2.5,2770,9751,"2","0","0",3,8,2770,0,1989,0,98042,47.3739,-122.126,2370,6950,662066,442413.39200892
"449",2215902010,"20140507T000000",3,2.5,1600,7000,"2","0","0",4,8,1600,0,1993,0,98038,47.3534,-122.057,1700,7000,380227,162754.791419004
"450",1778350270,"20140915T000000",3,2.5,2630,10047,"2","0","0",3,9,2630,0,1996,0,98027,47.5515,-122.083,2640,10620,678657,442413.39200892
"451",255400070,"20140701T000000",5,3.5,3840,8279,"2","0","0",3,9,3840,0,2001,0,98074,47.6039,-122.059,3570,8279,937111,442413.39200892
"452",6620400631,"20140709T000000",4,1.75,1880,8800,"1","0","0",3,7,1130,750,1960,0,98168,47.5137,-122.333,1340,8733,421037,162754.791419004
"453",3582500240,"20140514T000000",3,1.75,2170,26460,"1","0","0",3,8,1450,720,1986,0,98074,47.6147,-122.045,2090,29075,556350,442413.39200892
"454",7694800070,"20140818T000000",2,2.5,1480,2167,"2","0","0",3,8,1390,90,2007,0,98052,47.6658,-122.132,2130,2556,404504,162754.791419004
"455",4035900060,"20140919T000000",3,1.75,1600,20873,"1","0","0",3,8,1600,0,1955,0,98006,47.5632,-122.182,2640,18364,392621,162754.791419004
"456",6145601715,"20141215T000000",4,2.75,2400,3844,"1","0","0",5,7,1200,1200,1974,0,98133,47.7027,-122.347,1100,3844,594815,442413.39200892
"457",1645000310,"20150225T000000",3,1.5,1300,7600,"1","0","0",4,7,1300,0,1963,0,98022,47.2083,-122.005,1570,7600,305027,162754.791419004
"458",7234601544,"20140825T000000",3,3,2260,1825,"2","0","0",3,8,1660,600,2002,0,98122,47.6108,-122.308,2260,1834,584426,442413.39200892
"459",5017000575,"20141124T000000",3,2,1990,3000,"1.5","0","0",3,7,1230,760,1908,1970,98112,47.6272,-122.29,1600,4080,598393,442413.39200892
"460",2115510340,"20140604T000000",3,2.5,1720,8755,"1","0","0",3,8,1000,720,1983,0,98023,47.3186,-122.391,1720,8690,447497,162754.791419004
"461",6345000160,"20140827T000000",5,3,4350,37169,"2","0","0",3,10,2950,1400,1972,0,98005,47.6518,-122.16,3280,41631,1064524,442413.39200892
"462",428000055,"20150406T000000",3,1,1020,13504,"1","0","0",5,7,1020,0,1959,0,98056,47.5121,-122.17,1110,11158,211073,162754.791419004
"463",824059083,"20140902T000000",4,2,2850,14810,"2","0","0",5,8,2490,360,1954,0,98004,47.5892,-122.203,2430,10454,673114,442413.39200892
"464",2128000160,"20141204T000000",4,1.75,2160,7700,"2","0","0",2,8,2160,0,1977,0,98033,47.6976,-122.169,2080,7700,469855,162754.791419004
"465",2203500570,"20150217T000000",4,1.75,1700,10642,"1","0","0",4,7,850,850,1954,0,98006,47.5674,-122.142,1610,11200,368018,162754.791419004
"466",4140090370,"20150218T000000",4,2.5,3060,7920,"1","0","0",3,8,1810,1250,1974,0,98028,47.7675,-122.261,2690,7767,780082,442413.39200892
"467",2320069083,"20141125T000000",3,2,1820,15068,"2","0","2",3,7,1520,300,1920,2014,98022,47.2103,-121.999,1490,9589,539382,442413.39200892
"468",7454000030,"20140816T000000",2,1,740,6840,"1","0","0",5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840,189486,162754.791419004
"469",7454001090,"20150309T000000",3,1,770,6552,"1","0","0",3,6,670,100,1942,0,98146,47.5133,-122.372,920,7200,140902,162754.791419004
"470",2024059084,"20150313T000000",4,2.75,2290,21486,"1","0","2",5,7,2290,0,1963,0,98006,47.5515,-122.189,2540,15936,664886,442413.39200892
"471",3582900200,"20141028T000000",3,2.75,3200,12682,"2","0","1",3,9,3200,0,1977,0,98028,47.7443,-122.26,2880,10432,1014364,442413.39200892
"472",243000335,"20140929T000000",4,1,1560,8450,"1.5","0","0",4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,393194,162754.791419004
"473",6099400140,"20140904T000000",5,1,1920,19040,"1","0","0",3,7,1160,760,1961,0,98168,47.4756,-122.294,1920,11520,355963,162754.791419004
"474",3508100135,"20150316T000000",3,1.5,2220,4830,"2","0","3",3,9,1790,430,1928,2010,98116,47.5825,-122.4,1670,4830,700721,442413.39200892
"475",3623029045,"20140925T000000",3,1.75,2600,105587,"1","0","0",4,7,1300,1300,1980,0,98070,47.4464,-122.497,1941,208438,652564,442413.39200892
"476",4017110200,"20150127T000000",3,2.25,2070,9957,"1","0","0",3,8,1440,630,1977,0,98155,47.7766,-122.277,2070,10158,543657,442413.39200892
"477",7857003505,"20140909T000000",5,2,2190,8316,"1","0","0",3,7,1390,800,1961,0,98108,47.5488,-122.298,2010,8316,459140,162754.791419004
"478",323089084,"20140827T000000",3,2.5,2400,81892,"2","0","0",3,8,2400,0,1985,0,98045,47.5028,-121.769,1370,37270,585586,442413.39200892
"479",4302700445,"20140923T000000",4,1.75,1670,9472,"1","0","0",3,7,1100,570,1960,0,98106,47.5299,-122.357,1080,5195,359720,162754.791419004
"480",9477201620,"20140516T000000",4,2.25,2270,7800,"1","0","0",3,7,1290,980,1977,0,98034,47.7278,-122.192,1480,7280,545194,442413.39200892
"481",3336000791,"20150407T000000",3,1,950,4500,"1","0","0",4,6,950,0,1943,0,98118,47.5273,-122.265,1140,4500,193997,162754.791419004
"482",8856970570,"20141027T000000",4,2.5,1940,7107,"2","0","0",3,7,1940,0,2000,0,98038,47.3843,-122.032,1850,5705,421652,162754.791419004
"483",9547205660,"20150504T000000",3,2.25,1700,2800,"2","0","0",5,7,1150,550,1926,0,98115,47.6819,-122.311,1500,3400,405652,162754.791419004
"484",3020079078,"20141027T000000",6,3.25,4750,248600,"2","0","0",4,8,4750,0,1947,0,98022,47.1879,-121.973,2230,311610,1051569,442413.39200892
"485",3904100106,"20150427T000000",3,1,2320,6750,"1","0","0",3,7,1160,1160,1960,0,98118,47.5327,-122.276,1230,6075,591595,442413.39200892
"486",8924100111,"20150424T000000",2,1.5,1400,4050,"1","0","0",4,8,1400,0,1954,0,98115,47.6768,-122.269,1900,5940,392816,162754.791419004
"487",6744700181,"20150217T000000",3,1.75,1600,10530,"1","0","2",3,8,1600,0,1962,0,98155,47.7437,-122.291,2590,8274,504881,442413.39200892
"488",2162000160,"20150303T000000",3,2.25,2950,15207,"1","0","0",4,10,2070,880,1966,0,98040,47.5571,-122.216,2950,22000,797662,442413.39200892
"489",705700140,"20140919T000000",3,2.5,1700,6698,"2","0","0",3,7,1700,0,1997,0,98038,47.3826,-122.028,2190,7346,409419,162754.791419004
"490",1726069051,"20140523T000000",2,1,780,13500,"1","0","0",4,7,780,0,1946,1989,98077,47.7383,-122.074,2200,67518,198691,162754.791419004
"491",7878400135,"20141120T000000",3,2.25,2550,9674,"1","0","0",3,7,1850,700,1959,0,98178,47.4856,-122.247,2240,9674,683352,442413.39200892
"492",1163100070,"20141217T000000",4,2.5,1960,8540,"1","0","0",3,7,1220,740,1955,0,98177,47.7654,-122.359,1910,9120,459958,162754.791419004
"493",4239400960,"20141212T000000",3,1,1090,3315,"1","0","0",4,6,1090,0,1969,0,98092,47.3159,-122.183,960,3120,235143,162754.791419004
"494",7206900075,"20140818T000000",5,1.75,1770,15525,"1","0","0",4,7,1770,0,1959,0,98059,47.5025,-122.142,1370,10395,329183,162754.791419004
"495",4389200796,"20140522T000000",3,2.5,3160,12824,"1","0","2",4,9,1820,1340,1966,0,98004,47.6151,-122.216,3390,11985,973279,442413.39200892
"496",7896300070,"20150501T000000",4,1,1290,6034,"1","0","0",3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034,234902,162754.791419004
"497",2111010340,"20140612T000000",4,2.5,2490,8124,"2","0","0",3,7,2490,0,2001,0,98092,47.3347,-122.17,2760,6300,581231,442413.39200892
"498",1370800830,"20150505T000000",3,3.25,3960,6132,"2","0","3",3,10,2600,1360,1933,0,98199,47.6396,-122.409,2730,5221,1242576,1202604.28416478
"499",7632400400,"20150320T000000",3,3.5,3190,29982,"1","0","3",4,8,2630,560,1941,0,98166,47.458,-122.368,2600,19878,1048154,442413.39200892
"500",7186800105,"20150112T000000",4,1,2140,4217,"1.5","0","0",3,6,1320,820,1925,0,98118,47.5484,-122.287,1720,5413,563410,442413.39200892
"501",7887200390,"20140926T000000",3,1,1320,9520,"1","0","0",3,7,990,330,1953,0,98178,47.4857,-122.253,1460,10610,299769,162754.791419004
"502",9407110710,"20150226T000000",3,1.75,1510,8400,"1","0","0",2,7,980,530,1979,0,98045,47.4476,-121.771,1500,10125,370994,162754.791419004
"503",1000102,"20140916T000000",6,3,2400,9373,"2","0","0",3,7,2400,0,1991,0,98002,47.3262,-122.214,2060,7316,450150,442413.39200892
"504",1005000036,"20140613T000000",3,1.75,1840,8601,"1","0","0",3,7,920,920,1905,2014,98118,47.5359,-122.276,1390,7452,466890,162754.791419004
"505",2126079046,"20150407T000000",3,1.75,1220,216332,"1","0","0",3,7,1220,0,1981,0,98019,47.7224,-121.926,1540,61419,210877,162754.791419004
"506",6679000390,"20140610T000000",3,2.5,1560,4200,"2","0","0",3,7,1560,0,2003,0,98038,47.3838,-122.026,1560,4200,369615,162754.791419004
"507",6889000060,"20141223T000000",3,1,1010,7633,"1","0","0",4,6,1010,0,1961,0,98198,47.3781,-122.314,1190,8386,210304,162754.791419004
"508",1232000810,"20140912T000000",3,2.5,1400,4800,"1","0","0",3,7,1200,200,1921,0,98117,47.6865,-122.379,1440,3840,355877,162754.791419004
"509",8691330310,"20140505T000000",4,3,3690,9892,"2","0","0",3,10,3690,0,1998,0,98075,47.5937,-121.982,3430,11294,939940,442413.39200892
"510",5104531580,"20150416T000000",4,3.5,3200,6420,"2","0","0",3,9,3200,0,2006,0,98038,47.3545,-122.001,3200,6291,809079,442413.39200892
"511",7202330270,"20150303T000000",3,2.5,1440,4473,"2","0","0",3,7,1440,0,2003,0,98053,47.6825,-122.036,1650,3322,334618,162754.791419004
"512",1312920060,"20141212T000000",3,2.25,1630,10969,"2","0","0",3,7,1630,0,1991,0,98001,47.3305,-122.285,1410,7920,382318,162754.791419004
"513",1472330030,"20150324T000000",3,2.75,2460,6413,"2","0","0",3,9,2460,0,2004,0,98028,47.7497,-122.245,2440,6092,635730,442413.39200892
"514",2021200058,"20150423T000000",3,2.75,2310,5200,"1","0","0",4,7,1520,790,1940,0,98199,47.6357,-122.397,2310,5200,625561,442413.39200892
"515",8722100570,"20150403T000000",4,2.25,2940,5735,"1","0","0",3,9,1470,1470,1957,0,98112,47.6381,-122.304,2230,5659,740793,442413.39200892
"516",7856400240,"20140627T000000",4,3,3900,9750,"1","0","4",5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450,1393045,1202604.28416478
"517",7856400240,"20150211T000000",4,3,3900,9750,"1","0","4",5,10,2520,1380,1972,0,98006,47.5605,-122.158,3410,9450,1393045,1202604.28416478
"518",1471620240,"20140516T000000",3,2.5,1480,15639,"2","0","0",3,8,1480,0,1987,0,98045,47.4723,-121.746,1480,16454,342181,162754.791419004
"519",1099610260,"20140826T000000",4,1.75,1250,12705,"1","0","0",4,7,1250,0,1971,0,98023,47.302,-122.382,1390,8550,236399,162754.791419004
"520",1328300810,"20150330T000000",4,2.75,2290,7000,"2","0","0",3,8,2290,0,1977,0,98058,47.4442,-122.129,2000,7200,528664,442413.39200892
"521",3362900696,"20141020T000000",3,1,1500,3399,"2","0","0",5,7,1300,200,1926,0,98103,47.6838,-122.352,1360,3588,321336,162754.791419004
"522",2558640340,"20140527T000000",3,1.75,1440,8775,"1","0","0",3,7,1440,0,1973,0,98034,47.7231,-122.17,1790,7865,350500,162754.791419004
"523",8078460810,"20141210T000000",4,2.5,2580,7465,"2","0","0",3,8,2580,0,1993,0,98074,47.6319,-122.022,2350,7596,607644,442413.39200892
"524",3584900160,"20140922T000000",3,2.5,1880,12368,"1","0","0",4,7,1260,620,1967,0,98005,47.5901,-122.167,1950,11551,492711,162754.791419004
"525",8572900135,"20140523T000000",3,1.75,2420,12676,"2","0","0",3,7,2420,0,1911,1986,98045,47.4943,-121.789,1210,6769,601067,442413.39200892
"526",7972601710,"20150415T000000",2,1,900,7620,"1","0","0",3,7,900,0,1971,0,98106,47.5268,-122.343,1520,7620,235732,162754.791419004
"527",2464400340,"20140625T000000",2,1,900,2910,"1","0","0",5,7,900,0,1924,0,98115,47.6859,-122.322,1320,2910,237449,162754.791419004
"528",1926069035,"20140722T000000",2,1,1070,189486,"1","0","0",3,6,1070,0,1942,0,98077,47.7199,-122.085,1970,60548,218890,162754.791419004
"529",9829200566,"20140630T000000",3,3,3790,5001,"2","0","0",3,10,2810,980,1989,0,98122,47.6035,-122.285,2500,6286,1028217,442413.39200892
"530",1158700135,"20140812T000000",3,2.5,2060,7020,"1","0","0",4,8,1460,600,1967,0,98177,47.7575,-122.364,2150,8400,547007,442413.39200892
"531",1441800030,"20140706T000000",3,1.75,1480,7700,"1","0","0",3,8,1480,0,1975,0,98034,47.7225,-122.202,1930,8560,362524,162754.791419004
"532",7501000340,"20140818T000000",4,2.5,3780,10962,"2","0","0",3,10,3780,0,1990,0,98033,47.6533,-122.183,3310,11651,955349,442413.39200892
"533",7611200136,"20140723T000000",4,4,3770,9750,"1","0","0",4,9,1940,1830,1967,0,98177,47.7159,-122.367,2260,9878,1017016,442413.39200892
"534",825059271,"20140910T000000",3,2.75,2980,12600,"1.5","0","0",3,8,1590,1390,1941,2012,98033,47.674,-122.196,1520,9660,898363,442413.39200892
"535",9465200181,"20150428T000000",4,1.5,2320,5534,"1.5","0","0",4,7,1540,780,1915,0,98103,47.6944,-122.355,1670,5913,625651,442413.39200892
"536",5469502860,"20150107T000000",5,2.75,2980,13482,"1","0","0",4,8,1730,1250,1975,0,98042,47.3774,-122.16,2900,14800,702563,442413.39200892
"537",486000565,"20140515T000000",4,1.75,2930,11562,"1","0","3",3,9,1670,1260,1947,0,98117,47.6765,-122.404,2530,6517,885532,442413.39200892
"538",823069074,"20141223T000000",4,2.5,2660,65340,"2","0","0",3,8,2660,0,1988,0,98027,47.4969,-122.06,2850,74052,609817,442413.39200892
"539",3582700070,"20141205T000000",4,1.75,1570,9670,"1","0","0",3,7,1170,400,1959,0,98028,47.7432,-122.248,2080,9100,330567,162754.791419004
"540",5146000070,"20141204T000000",3,2.25,1750,12408,"1","0","0",5,7,1150,600,1962,0,98155,47.7509,-122.3,1820,12977,449703,162754.791419004
"541",3876000350,"20150224T000000",6,1.75,2490,8732,"1.5","0","0",4,8,2490,0,1966,0,98034,47.7252,-122.187,1840,8024,564285,442413.39200892
"542",9407001610,"20140715T000000",3,1.75,1890,11875,"1","0","0",3,7,1230,660,1979,0,98045,47.4472,-121.774,1580,10920,480237,162754.791419004
"543",1072030510,"20140829T000000",4,2.25,2240,12650,"1","0","0",4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,12650,534701,442413.39200892
"544",7555220140,"20140916T000000",4,2.75,2240,8937,"1","0","0",4,8,1460,780,1976,0,98033,47.6495,-122.194,2360,9038,546429,442413.39200892
"545",5016002180,"20140708T000000",2,2.5,2560,2500,"2","0","0",5,8,1690,870,1901,0,98112,47.6233,-122.3,1890,5000,718464,442413.39200892
"546",1771110550,"20141204T000000",3,1,1330,9540,"1","0","0",4,7,1330,0,1971,0,98077,47.758,-122.075,1250,10350,302670,162754.791419004
"547",7203101580,"20140724T000000",3,2.5,1740,4948,"2","0","0",3,7,1740,0,2008,0,98053,47.6966,-122.025,1290,3383,421689,162754.791419004
"548",4250200140,"20150219T000000",4,2.5,1890,5954,"2","0","0",3,7,1890,0,2004,0,98092,47.3293,-122.194,2030,5880,407532,162754.791419004
"549",5071401000,"20140829T000000",6,2.5,3250,12000,"1","0","1",3,8,1800,1450,1966,0,98115,47.6935,-122.28,3490,10320,884738,442413.39200892
"550",4038600260,"20140922T000000",4,2.25,2380,16236,"1","0","0",3,7,1540,840,1961,0,98008,47.6126,-122.12,2230,8925,574109,442413.39200892
"551",4406000560,"20150220T000000",4,1,1540,8400,"1","0","0",3,7,770,770,1971,0,98058,47.4278,-122.152,1520,9891,306744,162754.791419004
"552",9510310030,"20140728T000000",4,2.75,2710,45963,"2","0","0",3,9,2710,0,1995,0,98045,47.4745,-121.724,2710,33955,636607,442413.39200892
"553",7215730310,"20140714T000000",5,3,2970,10335,"2","0","0",3,9,2970,0,2000,0,98075,47.598,-122.019,2970,10335,672977,442413.39200892
"554",4139680070,"20140617T000000",5,3.5,3130,4797,"2","0","0",3,9,2570,560,2014,0,98006,47.5664,-122.129,3440,5439,731900,442413.39200892
"555",6384500581,"20140618T000000",3,1.75,2040,6000,"1","0","0",5,7,1120,920,1958,0,98116,47.5688,-122.397,1530,6250,526001,162754.791419004
"556",9264930400,"20141029T000000",3,2.5,2040,9765,"2","0","0",3,8,2040,0,1985,0,98023,47.309,-122.349,2350,10150,507179,442413.39200892
"557",3830630140,"20140924T000000",3,2.5,1730,5799,"2","0","0",4,7,1730,0,1987,0,98030,47.3499,-122.177,1710,6490,418471,162754.791419004
"558",2526059046,"20150429T000000",4,2.5,1980,6568,"2","0","0",3,8,1980,0,2004,0,98052,47.704,-122.101,2310,6496,433481,162754.791419004
"559",8732160240,"20141017T000000",3,1.75,1360,10573,"1","0","0",4,7,1360,0,1984,0,98023,47.2983,-122.374,1580,8280,326579,162754.791419004
"560",5021900160,"20140618T000000",4,1.75,1980,10800,"1","0","0",5,6,990,990,1948,0,98040,47.5768,-122.222,2180,10800,449389,162754.791419004
"561",5561200310,"20140609T000000",3,3,2470,36445,"2","0","0",4,8,2470,0,1980,0,98027,47.4661,-121.997,2310,35350,632880,442413.39200892
"562",7852130100,"20150313T000000",3,2.5,2340,4273,"2","0","0",3,7,2340,0,2002,0,98065,47.5362,-121.878,2400,4624,596425,442413.39200892
"563",8100000090,"20141111T000000",3,2.5,1480,7200,"2","0","0",5,7,1480,0,1995,0,98010,47.3126,-122.023,1350,7200,345256,162754.791419004
"564",148000705,"20150305T000000",4,3.5,3070,4440,"2","0","0",3,9,2030,1040,1922,2007,98116,47.5732,-122.411,1780,4800,771995,442413.39200892
"565",1432400490,"20150401T000000",3,1,1170,7560,"1","0","0",3,6,1170,0,1958,0,98058,47.4514,-122.178,1170,7560,256861,162754.791419004
"566",3558910490,"20140731T000000",4,1.75,1980,7350,"1","0","0",3,7,1430,550,1973,0,98034,47.7088,-122.202,1870,7920,450647,162754.791419004
"567",3735900590,"20141021T000000",3,2.25,2210,5742,"1","0","0",3,8,1460,750,1951,0,98115,47.6891,-122.318,1900,4590,585908,442413.39200892
"568",2755200090,"20140714T000000",3,1,1140,5395,"1","0","0",4,7,1010,130,1909,0,98115,47.6782,-122.306,1700,5376,248926,162754.791419004
"569",9359100750,"20141031T000000",4,4.5,3080,10550,"2","0","3",3,8,1940,1140,1976,2007,98040,47.5806,-122.244,2780,10550,953570,442413.39200892
"570",7236500025,"20140829T000000",3,1.75,1560,7500,"1","0","0",4,8,1560,0,1966,0,98056,47.489,-122.18,1600,7904,385863,162754.791419004
"571",1773101335,"20141103T000000",3,2.5,1400,4400,"1","0","0",3,7,1400,0,1930,2014,98106,47.553,-122.365,1060,4400,356023,162754.791419004
"572",9126100850,"20141120T000000",5,2,2280,3600,"2","0","0",3,7,2280,0,1992,0,98122,47.6056,-122.305,1740,1800,454021,162754.791419004
"573",3222079162,"20140813T000000",3,2,1760,43575,"1","0","0",3,7,1160,600,1988,0,98010,47.3565,-121.94,1760,46038,436065,162754.791419004
"574",5101404608,"20141201T000000",2,1,1130,5413,"1","0","0",3,7,880,250,1939,0,98115,47.6971,-122.315,1250,5413,303424,162754.791419004
"575",2619950490,"20140712T000000",3,2.25,1530,4580,"2","0","0",3,7,1530,0,2011,0,98019,47.7342,-121.968,2110,4094,355565,162754.791419004
"576",1665400165,"20140507T000000",3,1,1110,8423,"1","0","0",3,7,1110,0,1952,0,98166,47.4718,-122.342,1140,9083,239098,162754.791419004
"577",5210200107,"20141125T000000",4,1.75,1730,6500,"1","0","0",3,7,1250,480,1945,0,98115,47.6982,-122.282,1910,8100,378252,162754.791419004
"578",9285800735,"20140812T000000",2,1,1070,6100,"1","0","0",3,6,1070,0,1940,0,98126,47.5698,-122.377,1770,5695,285725,162754.791419004
